alert_id,created_at,equipment_id,equipment_name,equipment_type,place,severity,title,message,is_active
1982,2026-03-29T10:27:48.449520+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=37.76C,False
1983,2026-03-29T10:27:58.615584+00:00,16,Demo Server Rack A08,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=9.86C,False
1984,2026-03-29T10:27:53.610549+00:00,19,Demo Server Rack B03,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: pressure=-0.35,False
1985,2026-03-29T10:27:48.521372+00:00,23,Demo Server Rack B07,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=-0.09,False
1986,2026-03-29T10:27:53.631374+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: pressure=-0.53,False
1987,2026-03-29T10:27:53.654351+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,"Server anomaly: voltage=192.03V, pressure=-0.62",False
1988,2026-03-29T10:27:48.571707+00:00,37,Demo Battery Bank 05,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: voltage=14.90V,False
1989,2026-03-29T10:27:53.713869+00:00,41,Demo UPS Panel 01,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: voltage=269.11V,False
1990,2026-03-29T10:27:53.724868+00:00,44,Demo UPS Panel 04,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: temperature=38.88C,False
1991,2026-03-29T10:27:53.457050+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=11.01V,False
1992,2026-03-29T10:27:53.471093+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=13.81C,False
1993,2026-03-29T10:27:58.576592+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=46.61Hz,False
1994,2026-03-29T10:27:53.498558+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: temperature=34.37C,False
1995,2026-03-29T10:27:53.507372+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: temperature=8.10C,False
1996,2026-03-29T10:28:03.684768+00:00,15,Demo Server Rack A07,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A07,"Server anomaly: temperature=11.90C, voltage=261.24V",False
1997,2026-03-29T10:28:13.883865+00:00,18,Demo Server Rack B02,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: pressure=3.71,False
1998,2026-03-29T10:28:03.712167+00:00,20,Demo Server Rack B04,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: pressure=-0.59,False
1999,2026-03-29T10:27:58.666254+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly: temperature=36.22C, frequency=52.11Hz",False
2000,2026-03-29T10:27:53.644363+00:00,27,Demo Server Rack C03,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: pressure=3.87,False
2001,2026-03-29T10:27:53.660144+00:00,31,Demo Server Rack C07,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: voltage=204.99V,False
2002,2026-03-29T10:27:53.694433+00:00,38,Demo Battery Bank 06,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: voltage=10.95V,False
2003,2026-03-29T10:27:53.727715+00:00,45,Demo UPS Panel 05,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: temperature=11.94C,False
2004,2026-03-29T10:28:03.857549+00:00,46,Demo UPS Panel 06,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: pressure=-0.85,False
2005,2026-03-29T10:27:53.747645+00:00,53,Demo Network Core 01,network,Network Core,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: voltage=202.34V,False
2006,2026-03-29T10:28:08.670699+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=10.83C,False
2007,2026-03-29T10:27:58.565948+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=9.16C,False
2008,2026-03-29T10:28:03.651033+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=-0.78,False
2009,2026-03-29T10:27:58.600845+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: temperature=35.17C,False
2010,2026-03-29T10:27:58.605136+00:00,14,Demo Server Rack A06,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A06,"Server anomaly: temperature=38.40C, voltage=199.00V",False
2011,2026-03-29T10:28:03.696542+00:00,17,Demo Server Rack B01,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: temperature=38.43C,False
2012,2026-03-29T10:27:58.646825+00:00,22,Demo Server Rack B06,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: voltage=201.74V,False
2013,2026-03-29T10:28:03.764443+00:00,30,Demo Server Rack C06,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: frequency=54.48Hz,False
2014,2026-03-29T10:27:58.688854+00:00,32,Demo Server Rack C08,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: voltage=197.40V,False
2015,2026-03-29T10:27:58.693771+00:00,33,Demo Battery Bank 01,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: voltage=15.19V,False
2016,2026-03-29T10:27:58.717227+00:00,39,Demo Battery Bank 07,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: voltage=11.19V,False
2017,2026-03-29T10:27:58.756952+00:00,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 04,"Server anomaly: voltage=201.74V, pressure=3.11",False
2018,2026-03-29T10:27:58.770638+00:00,55,Demo Network Core 03,network,Network Core,critical,Telemetry anomaly on Demo Network Core 03,"Server anomaly: temperature=8.07C, frequency=46.60Hz",False
2019,2026-03-29T10:28:03.664180+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: frequency=47.75Hz,False
2020,2026-03-29T10:28:13.888543+00:00,19,Demo Server Rack B03,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B03,"Server anomaly: temperature=8.35C, voltage=268.97V",False
2021,2026-03-29T10:28:08.725708+00:00,21,Demo Server Rack B05,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: pressure=3.17,False
2022,2026-03-29T10:28:03.725065+00:00,23,Demo Server Rack B07,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=-0.01,False
2023,2026-03-29T10:28:03.731005+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: voltage=203.53V,False
2024,2026-03-29T10:28:13.927282+00:00,27,Demo Server Rack C03,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: frequency=45.86Hz,False
2025,2026-03-29T10:28:03.752227+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: voltage=194.25V,False
2026,2026-03-29T10:28:03.756828+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: pressure=3.74,False
2027,2026-03-29T10:28:03.767893+00:00,31,Demo Server Rack C07,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: pressure=3.33,False
2028,2026-03-29T10:28:03.792612+00:00,36,Demo Battery Bank 04,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: temperature=47.55C,False
2029,2026-03-29T10:28:03.798653+00:00,37,Demo Battery Bank 05,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: voltage=10.34V,False
2030,2026-03-29T10:28:18.985298+00:00,41,Demo UPS Panel 01,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: frequency=54.17Hz,False
2031,2026-03-29T10:28:03.842015+00:00,43,Demo UPS Panel 03,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: voltage=200.48V,False
2032,2026-03-29T10:28:08.884650+00:00,45,Demo UPS Panel 05,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: pressure=-0.81,False
2033,2026-03-29T10:28:03.863984+00:00,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: pressure=-0.24,False
2034,2026-03-29T10:28:03.872451+00:00,53,Demo Network Core 01,network,Network Core,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: voltage=190.84V,False
2035,2026-03-29T10:28:19.030897+00:00,54,Demo Network Core 02,network,Network Core,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: frequency=52.05Hz,False
2036,2026-03-29T10:28:08.679168+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=47.79Hz,False
2037,2026-03-29T10:28:13.834788+00:00,11,Demo Server Rack A03,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: voltage=265.19V,False
2038,2026-03-29T10:28:08.698129+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: temperature=39.28C,False
2039,2026-03-29T10:28:08.708891+00:00,16,Demo Server Rack A08,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=8.86C,False
2040,2026-03-29T10:28:08.740914+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: temperature=10.50C,False
2041,2026-03-29T10:28:08.761860+00:00,32,Demo Server Rack C08,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: temperature=38.67C,False
2042,2026-03-29T10:28:13.988849+00:00,39,Demo Battery Bank 07,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: voltage=11.19V,False
2043,2026-03-29T10:28:14.006047+00:00,42,Demo UPS Panel 02,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: voltage=197.03V,False
2044,2026-03-29T10:28:08.880760+00:00,44,Demo UPS Panel 04,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: frequency=47.83Hz,False
2045,2026-03-29T10:28:08.906867+00:00,55,Demo Network Core 03,network,Network Core,critical,Telemetry anomaly on Demo Network Core 03,"Server anomaly: temperature=34.33C, frequency=47.69Hz",False
2046,2026-03-29T10:28:13.707711+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,"Server anomaly: voltage=261.37V, frequency=47.50Hz",False
2047,2026-03-29T10:28:13.718599+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=10.17V,False
2048,2026-03-29T10:28:18.743137+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=10.75C,False
2049,2026-03-29T10:28:13.804609+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: voltage=260.96V, pressure=-0.01",False
2050,2026-03-29T10:28:13.857556+00:00,14,Demo Server Rack A06,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: temperature=10.63C,False
2051,2026-03-29T10:28:23.828538+00:00,15,Demo Server Rack A07,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: pressure=3.06,False
2052,2026-03-29T10:28:13.892126+00:00,20,Demo Server Rack B04,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B04,"Server anomaly: temperature=13.44C, pressure=3.60",False
2053,2026-03-29T10:28:13.901932+00:00,22,Demo Server Rack B06,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: temperature=10.70C,False
2054,2026-03-29T10:28:13.906111+00:00,23,Demo Server Rack B07,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: voltage=260.98V,False
2055,2026-03-29T10:28:13.910726+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,"Server anomaly: voltage=192.94V, frequency=46.85Hz",False
2056,2026-03-29T10:28:13.930437+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: frequency=53.76Hz,False
2057,2026-03-29T10:28:18.909435+00:00,30,Demo Server Rack C06,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: frequency=53.40Hz,False
2058,2026-03-29T10:28:13.945774+00:00,31,Demo Server Rack C07,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C07,"Server anomaly: temperature=9.68C, voltage=266.06V, frequency=45.96Hz",False
2059,2026-03-29T10:28:18.936769+00:00,34,Demo Battery Bank 02,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: voltage=10.80V,False
2060,2026-03-29T10:28:13.980739+00:00,38,Demo Battery Bank 06,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: voltage=10.94V,False
2061,2026-03-29T10:28:14.011408+00:00,43,Demo UPS Panel 03,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: temperature=38.08C,False
2062,2026-03-29T10:28:19.009553+00:00,46,Demo UPS Panel 06,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: frequency=53.65Hz,False
2063,2026-03-29T10:28:14.040866+00:00,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: frequency=46.75Hz,False
2064,2026-03-29T10:28:19.019373+00:00,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: frequency=52.76Hz,False
2065,2026-03-29T10:28:14.062837+00:00,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: voltage=256.80V,False
2066,2026-03-29T10:28:14.077270+00:00,56,Demo Network Core 04,network,Network Core,critical,Telemetry anomaly on Demo Network Core 04,"Server anomaly: temperature=36.83C, voltage=192.59V",False
2067,2026-03-29T10:28:23.807706+00:00,9,Demo Server Rack A01,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=34.66C,False
2068,2026-03-29T10:28:18.784458+00:00,12,Demo Server Rack A04,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: voltage=193.03V,False
2069,2026-03-29T10:28:18.792206+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: pressure=-0.74,False
2070,2026-03-29T10:28:18.845039+00:00,21,Demo Server Rack B05,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: pressure=-0.98,False
2071,2026-03-29T10:28:18.874099+00:00,25,Demo Server Rack C01,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: temperature=9.19C,False
2072,2026-03-29T10:28:23.883479+00:00,32,Demo Server Rack C08,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: voltage=256.91V,False
2073,2026-03-29T10:28:18.927252+00:00,33,Demo Battery Bank 01,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: temperature=14.07C,False
2074,2026-03-29T10:28:18.998684+00:00,44,Demo UPS Panel 04,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: voltage=194.82V,False
2075,2026-03-29T10:28:23.987241+00:00,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 02,"Server anomaly: temperature=8.45C, voltage=199.01V",False
2076,2026-03-29T10:28:23.997389+00:00,53,Demo Network Core 01,network,Network Core,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: temperature=34.35C,False
2077,2026-03-29T10:28:19.033036+00:00,55,Demo Network Core 03,network,Network Core,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: pressure=3.71,False
2078,2026-03-29T10:28:23.790776+00:00,4,Battery Bank B,battery,UPS Room,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=10.24V,False
2079,2026-03-29T10:28:23.799771+00:00,6,UPS Panel 1,ups,UPS Room,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=9.57C,False
2080,2026-03-29T10:28:28.832106+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: pressure=3.81,False
2081,2026-03-29T10:28:23.830791+00:00,16,Demo Server Rack A08,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: voltage=267.56V,False
2082,2026-03-29T10:28:23.834809+00:00,17,Demo Server Rack B01,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=46.07Hz,False
2083,2026-03-29T10:28:23.850972+00:00,22,Demo Server Rack B06,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: frequency=52.27Hz,False
2084,2026-03-29T10:28:23.863814+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: pressure=3.16,False
2085,2026-03-29T10:28:23.892928+00:00,35,Demo Battery Bank 03,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 03,"Battery anomaly: voltage=10.85V, temperature=13.39C",False
2086,2026-03-29T10:28:23.899928+00:00,37,Demo Battery Bank 05,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: temperature=13.23C,False
2087,2026-03-29T10:28:23.907633+00:00,39,Demo Battery Bank 07,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: temperature=11.81C,False
2088,2026-03-29T10:28:23.919162+00:00,42,Demo UPS Panel 02,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: frequency=52.93Hz,False
2089,2026-03-29T10:28:23.922997+00:00,43,Demo UPS Panel 03,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: temperature=39.47C,False
2090,2026-03-29T10:28:34.104893+00:00,56,Demo Network Core 04,network,Network Core,critical,Telemetry anomaly on Demo Network Core 04,"Server anomaly: temperature=8.74C, voltage=258.60V",False
2091,2026-03-29T10:28:28.790220+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,"Battery anomaly: voltage=9.98V, temperature=45.91C",False
2092,2026-03-29T10:28:28.806306+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,"Server anomaly: voltage=191.44V, pressure=-0.42",False
2093,2026-03-29T10:28:59.102973+00:00,7,Cooling Unit 1,cooling,Cooling Bay,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=53.76Hz,False
2094,2026-03-29T10:28:49.047636+00:00,12,Demo Server Rack A04,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: frequency=52.20Hz,False
2095,2026-03-29T10:28:44.055861+00:00,19,Demo Server Rack B03,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: temperature=10.19C,False
2096,2026-03-29T10:28:38.973227+00:00,24,Demo Server Rack B08,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: pressure=-0.32,False
2097,2026-03-29T10:28:28.906637+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: voltage=195.03V,False
2098,2026-03-29T10:28:28.910305+00:00,30,Demo Server Rack C06,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C06,"Server anomaly: temperature=38.55C, frequency=47.40Hz",False
2099,2026-03-29T10:28:28.931005+00:00,36,Demo Battery Bank 04,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: temperature=10.27C,False
2100,2026-03-29T10:28:39.033823+00:00,41,Demo UPS Panel 01,ups,UPS Room East,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: frequency=53.91Hz,False
2101,2026-03-29T10:28:28.957926+00:00,44,Demo UPS Panel 04,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: temperature=37.05C,False
2102,2026-03-29T10:28:28.966152+00:00,46,Demo UPS Panel 06,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 06,"Server anomaly: temperature=37.59C, frequency=46.07Hz",False
2103,2026-03-29T10:28:28.976355+00:00,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: pressure=3.31,False
2104,2026-03-29T10:28:38.920485+00:00,9,Demo Server Rack A01,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=36.82C,False
2105,2026-03-29T10:28:33.924751+00:00,13,Demo Server Rack A05,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: voltage=269.09V,False
2106,2026-03-29T10:28:33.933530+00:00,15,Demo Server Rack A07,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: temperature=11.32C,False
2107,2026-03-29T10:28:33.956807+00:00,20,Demo Server Rack B04,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: pressure=3.04,False
2108,2026-03-29T10:28:38.962328+00:00,21,Demo Server Rack B05,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: pressure=3.40,False
2109,2026-03-29T10:28:38.966237+00:00,22,Demo Server Rack B06,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: temperature=11.58C,False
2110,2026-03-29T10:28:33.971877+00:00,23,Demo Server Rack B07,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=3.07,False
2111,2026-03-29T10:28:33.982726+00:00,25,Demo Server Rack C01,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: voltage=203.70V,False
2112,2026-03-29T10:28:33.987373+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly: temperature=36.93C, voltage=264.29V, frequency=53.19Hz",False
2113,2026-03-29T10:28:33.993267+00:00,27,Demo Server Rack C03,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: temperature=37.95C,False
2114,2026-03-29T10:28:38.988107+00:00,28,Demo Server Rack C04,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly: temperature=38.06C, voltage=269.55V, pressure=3.06",False
2115,2026-03-29T10:28:34.024807+00:00,31,Demo Server Rack C07,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: voltage=204.74V,False
2116,2026-03-29T10:28:34.042137+00:00,35,Demo Battery Bank 03,battery,UPS Room East,critical,Telemetry anomaly on Demo Battery Bank 03,Battery anomaly: temperature=44.75C,False
2117,2026-03-29T10:28:59.282320+00:00,42,Demo UPS Panel 02,ups,UPS Room West,critical,Telemetry anomaly on Demo UPS Panel 02,"Server anomaly: temperature=9.09C, pressure=3.68",False
2118,2026-03-29T10:28:34.100462+00:00,55,Demo Network Core 03,network,Network Core,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: frequency=54.09Hz,False
2119,2026-03-29T10:28:38.888156+00:00,1,Battery Bank A,battery,Main Data Hall,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.79V,False
2120,2026-03-29T10:28:38.897398+00:00,2,Server Rack A,server,Main Data Hall,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=53.10Hz,False
2121,2026-03-29T10:28:38.908138+00:00,5,Server Rack B,server,Main Data Hall,critical,Telemetry anomaly on Server Rack B,Server anomaly: voltage=202.33V,False
2122,2026-03-29T10:28:38.922616+00:00,10,Demo Server Rack A02,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: pressure=-0.94,False
2123,2026-03-29T10:28:38.925820+00:00,11,Demo Server Rack A03,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: frequency=46.96Hz,False
2124,2026-03-29T10:28:38.936447+00:00,14,Demo Server Rack A06,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A06,"Server anomaly: voltage=255.88V, pressure=3.92",False
2125,2026-03-29T10:28:44.026266+00:00,16,Demo Server Rack A08,server,Compute Hall A,critical,Telemetry anomaly on Demo Server Rack A08,"Server anomaly: temperature=35.35C, pressure=3.30",False
2126,2026-03-29T10:28:38.949466+00:00,18,Demo Server Rack B02,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: voltage=255.90V,False
2127,2026-03-29T10:28:38.990419+00:00,29,Demo Server Rack C05,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: frequency=52.43Hz,False
2128,2026-03-29T10:28:39.028887+00:00,40,Demo Battery Bank 08,battery,UPS Room West,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: temperature=47.56C,False
2129,2026-03-29T10:28:39.052407+00:00,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: voltage=196.92V,False
2130,2026-03-29T10:28:49.252856+00:00,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: voltage=199.52V,False
2131,2026-03-29T10:28:39.060459+00:00,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: voltage=263.79V,False
2132,2026-03-29T10:28:44.181383+00:00,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: voltage=191.82V,False
2133,2026-03-29T10:28:43.930328+00:00,3,server rack b,server,data hall A,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=52.98Hz,False
2134,2026-03-29T10:28:44.035087+00:00,17,Demo Server Rack B01,server,Compute Hall B,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: voltage=200.33V,False
2135,2026-03-29T10:28:49.091407+00:00,25,Demo Server Rack C01,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C01,"Server anomaly: voltage=202.69V, pressure=-0.95",False
2136,2026-03-29T10:28:44.081604+00:00,26,Demo Server Rack C02,server,Compute Hall C,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: voltage=262.84V,False
