id,equipment_id,severity,title,message,is_active,created_at
1947,5,critical,Telemetry anomaly on Server Rack B,"Server anomaly: temperature=13.50C, voltage=191.74V",False,2026-03-29T10:27:33.217062+00:00
1948,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=10.82C,False,2026-03-29T10:27:38.311580+00:00
1949,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: temperature=39.77C,False,2026-03-29T10:27:43.324182+00:00
1950,13,critical,Telemetry anomaly on Demo Server Rack A05,"Server anomaly: voltage=197.59V, pressure=-0.11",False,2026-03-29T10:27:38.339337+00:00
1951,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: voltage=256.02V,False,2026-03-29T10:27:43.337020+00:00
1952,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=37.97C,False,2026-03-29T10:27:33.344671+00:00
1953,23,critical,Telemetry anomaly on Demo Server Rack B07,"Server anomaly: frequency=52.71Hz, pressure=-0.26",False,2026-03-29T10:27:38.431827+00:00
1954,37,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: temperature=47.21C,False,2026-03-29T10:27:33.497585+00:00
1955,41,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: temperature=39.20C,False,2026-03-29T10:27:33.514377+00:00
1956,45,critical,Telemetry anomaly on Demo UPS Panel 05,"Server anomaly: temperature=10.57C, frequency=47.32Hz",False,2026-03-29T10:27:33.537360+00:00
1957,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=53.57Hz,False,2026-03-29T10:27:43.349134+00:00
1958,29,critical,Telemetry anomaly on Demo Server Rack C05,"Server anomaly: temperature=11.93C, frequency=46.31Hz",False,2026-03-29T10:27:38.454102+00:00
1959,33,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: temperature=44.72C,False,2026-03-29T10:27:48.557954+00:00
1960,34,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: voltage=15.28V,False,2026-03-29T10:27:38.472503+00:00
1961,46,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: voltage=199.65V,False,2026-03-29T10:27:43.520285+00:00
1962,50,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: voltage=202.00V,False,2026-03-29T10:27:43.532183+00:00
1963,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: pressure=-0.04,False,2026-03-29T10:27:38.540591+00:00
1964,56,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: frequency=47.63Hz,False,2026-03-29T10:27:58.774517+00:00
1965,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: voltage=257.86V,False,2026-03-29T10:27:43.298558+00:00
1966,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=-0.76,False,2026-03-29T10:27:48.458125+00:00
1967,7,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: frequency=46.58Hz, pressure=3.30",False,2026-03-29T10:27:43.316682+00:00
1968,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=8.01C,False,2026-03-29T10:27:43.319740+00:00
1969,15,critical,Telemetry anomaly on Demo Server Rack A07,"Server anomaly: temperature=10.16C, frequency=53.70Hz",False,2026-03-29T10:27:43.339653+00:00
1970,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: frequency=46.14Hz,False,2026-03-29T10:27:43.353997+00:00
1971,21,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: frequency=46.69Hz,False,2026-03-29T10:27:43.365642+00:00
1972,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: pressure=3.45,False,2026-03-29T10:28:03.739727+00:00
1973,30,critical,Telemetry anomaly on Demo Server Rack C06,"Server anomaly: temperature=35.82C, frequency=46.82Hz",False,2026-03-29T10:27:43.463769+00:00
1974,32,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: pressure=3.49,False,2026-03-29T10:27:48.554573+00:00
1975,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: voltage=10.48V,False,2026-03-29T10:27:43.491998+00:00
1976,42,critical,Telemetry anomaly on Demo UPS Panel 02,"Server anomaly: frequency=53.03Hz, pressure=3.53",False,2026-03-29T10:27:43.505050+00:00
1977,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: frequency=54.32Hz,False,2026-03-29T10:27:43.515764+00:00
1978,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: pressure=-0.22,False,2026-03-29T10:28:03.861773+00:00
1979,48,critical,Telemetry anomaly on Demo Cooling Unit 02,"Server anomaly: temperature=38.84C, pressure=3.44",False,2026-03-29T10:27:48.608991+00:00
1980,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: pressure=-0.46,False,2026-03-29T10:27:43.537825+00:00
1981,54,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: frequency=54.12Hz,False,2026-03-29T10:27:53.752011+00:00
1982,3,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=37.76C,False,2026-03-29T10:27:48.449520+00:00
1983,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=9.86C,False,2026-03-29T10:27:58.615584+00:00
1984,19,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: pressure=-0.35,False,2026-03-29T10:27:53.610549+00:00
1985,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=-0.09,False,2026-03-29T10:27:48.521372+00:00
1986,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: pressure=-0.53,False,2026-03-29T10:27:53.631374+00:00
1987,29,critical,Telemetry anomaly on Demo Server Rack C05,"Server anomaly: voltage=192.03V, pressure=-0.62",False,2026-03-29T10:27:53.654351+00:00
1988,37,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: voltage=14.90V,False,2026-03-29T10:27:48.571707+00:00
1989,41,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: voltage=269.11V,False,2026-03-29T10:27:53.713869+00:00
1990,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: temperature=38.88C,False,2026-03-29T10:27:53.724868+00:00
1991,1,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=11.01V,False,2026-03-29T10:27:53.457050+00:00
1992,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: temperature=13.81C,False,2026-03-29T10:27:53.471093+00:00
1993,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=46.61Hz,False,2026-03-29T10:27:58.576592+00:00
1994,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: temperature=34.37C,False,2026-03-29T10:27:53.498558+00:00
1995,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: temperature=8.10C,False,2026-03-29T10:27:53.507372+00:00
1996,15,critical,Telemetry anomaly on Demo Server Rack A07,"Server anomaly: temperature=11.90C, voltage=261.24V",False,2026-03-29T10:28:03.684768+00:00
1997,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: pressure=3.71,False,2026-03-29T10:28:13.883865+00:00
1998,20,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: pressure=-0.59,False,2026-03-29T10:28:03.712167+00:00
1999,26,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly: temperature=36.22C, frequency=52.11Hz",False,2026-03-29T10:27:58.666254+00:00
2000,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: pressure=3.87,False,2026-03-29T10:27:53.644363+00:00
2001,31,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: voltage=204.99V,False,2026-03-29T10:27:53.660144+00:00
2002,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: voltage=10.95V,False,2026-03-29T10:27:53.694433+00:00
2003,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: temperature=11.94C,False,2026-03-29T10:27:53.727715+00:00
2004,46,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: pressure=-0.85,False,2026-03-29T10:28:03.857549+00:00
2005,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: voltage=202.34V,False,2026-03-29T10:27:53.747645+00:00
2006,3,critical,Telemetry anomaly on server rack b,Server anomaly: temperature=10.83C,False,2026-03-29T10:28:08.670699+00:00
2007,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: temperature=9.16C,False,2026-03-29T10:27:58.565948+00:00
2008,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: pressure=-0.78,False,2026-03-29T10:28:03.651033+00:00
2009,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: temperature=35.17C,False,2026-03-29T10:27:58.600845+00:00
2010,14,critical,Telemetry anomaly on Demo Server Rack A06,"Server anomaly: temperature=38.40C, voltage=199.00V",False,2026-03-29T10:27:58.605136+00:00
2011,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: temperature=38.43C,False,2026-03-29T10:28:03.696542+00:00
2012,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: voltage=201.74V,False,2026-03-29T10:27:58.646825+00:00
2013,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: frequency=54.48Hz,False,2026-03-29T10:28:03.764443+00:00
2014,32,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: voltage=197.40V,False,2026-03-29T10:27:58.688854+00:00
2015,33,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: voltage=15.19V,False,2026-03-29T10:27:58.693771+00:00
2016,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: voltage=11.19V,False,2026-03-29T10:27:58.717227+00:00
2017,50,critical,Telemetry anomaly on Demo Cooling Unit 04,"Server anomaly: voltage=201.74V, pressure=3.11",False,2026-03-29T10:27:58.756952+00:00
2018,55,critical,Telemetry anomaly on Demo Network Core 03,"Server anomaly: temperature=8.07C, frequency=46.60Hz",False,2026-03-29T10:27:58.770638+00:00
2019,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: frequency=47.75Hz,False,2026-03-29T10:28:03.664180+00:00
2020,19,critical,Telemetry anomaly on Demo Server Rack B03,"Server anomaly: temperature=8.35C, voltage=268.97V",False,2026-03-29T10:28:13.888543+00:00
2021,21,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: pressure=3.17,False,2026-03-29T10:28:08.725708+00:00
2022,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=-0.01,False,2026-03-29T10:28:03.725065+00:00
2023,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: voltage=203.53V,False,2026-03-29T10:28:03.731005+00:00
2024,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: frequency=45.86Hz,False,2026-03-29T10:28:13.927282+00:00
2025,28,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: voltage=194.25V,False,2026-03-29T10:28:03.752227+00:00
2026,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: pressure=3.74,False,2026-03-29T10:28:03.756828+00:00
2027,31,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: pressure=3.33,False,2026-03-29T10:28:03.767893+00:00
2028,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: temperature=47.55C,False,2026-03-29T10:28:03.792612+00:00
2029,37,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: voltage=10.34V,False,2026-03-29T10:28:03.798653+00:00
2030,41,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: frequency=54.17Hz,False,2026-03-29T10:28:18.985298+00:00
2031,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: voltage=200.48V,False,2026-03-29T10:28:03.842015+00:00
2032,45,critical,Telemetry anomaly on Demo UPS Panel 05,Server anomaly: pressure=-0.81,False,2026-03-29T10:28:08.884650+00:00
2033,48,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: pressure=-0.24,False,2026-03-29T10:28:03.863984+00:00
2034,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: voltage=190.84V,False,2026-03-29T10:28:03.872451+00:00
2035,54,critical,Telemetry anomaly on Demo Network Core 02,Server anomaly: frequency=52.05Hz,False,2026-03-29T10:28:19.030897+00:00
2036,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: frequency=47.79Hz,False,2026-03-29T10:28:08.679168+00:00
2037,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: voltage=265.19V,False,2026-03-29T10:28:13.834788+00:00
2038,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: temperature=39.28C,False,2026-03-29T10:28:08.698129+00:00
2039,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: temperature=8.86C,False,2026-03-29T10:28:08.708891+00:00
2040,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: temperature=10.50C,False,2026-03-29T10:28:08.740914+00:00
2041,32,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: temperature=38.67C,False,2026-03-29T10:28:08.761860+00:00
2042,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: voltage=11.19V,False,2026-03-29T10:28:13.988849+00:00
2043,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: voltage=197.03V,False,2026-03-29T10:28:14.006047+00:00
2044,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: frequency=47.83Hz,False,2026-03-29T10:28:08.880760+00:00
2045,55,critical,Telemetry anomaly on Demo Network Core 03,"Server anomaly: temperature=34.33C, frequency=47.69Hz",False,2026-03-29T10:28:08.906867+00:00
2046,2,critical,Telemetry anomaly on Server Rack A,"Server anomaly: voltage=261.37V, frequency=47.50Hz",False,2026-03-29T10:28:13.707711+00:00
2047,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=10.17V,False,2026-03-29T10:28:13.718599+00:00
2048,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=10.75C,False,2026-03-29T10:28:18.743137+00:00
2049,7,critical,Telemetry anomaly on Cooling Unit 1,"Server anomaly: voltage=260.96V, pressure=-0.01",False,2026-03-29T10:28:13.804609+00:00
2050,14,critical,Telemetry anomaly on Demo Server Rack A06,Server anomaly: temperature=10.63C,False,2026-03-29T10:28:13.857556+00:00
2051,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: pressure=3.06,False,2026-03-29T10:28:23.828538+00:00
2052,20,critical,Telemetry anomaly on Demo Server Rack B04,"Server anomaly: temperature=13.44C, pressure=3.60",False,2026-03-29T10:28:13.892126+00:00
2053,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: temperature=10.70C,False,2026-03-29T10:28:13.901932+00:00
2054,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: voltage=260.98V,False,2026-03-29T10:28:13.906111+00:00
2055,24,critical,Telemetry anomaly on Demo Server Rack B08,"Server anomaly: voltage=192.94V, frequency=46.85Hz",False,2026-03-29T10:28:13.910726+00:00
2056,28,critical,Telemetry anomaly on Demo Server Rack C04,Server anomaly: frequency=53.76Hz,False,2026-03-29T10:28:13.930437+00:00
2057,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: frequency=53.40Hz,False,2026-03-29T10:28:18.909435+00:00
2058,31,critical,Telemetry anomaly on Demo Server Rack C07,"Server anomaly: temperature=9.68C, voltage=266.06V, frequency=45.96Hz",False,2026-03-29T10:28:13.945774+00:00
2059,34,critical,Telemetry anomaly on Demo Battery Bank 02,Battery anomaly: voltage=10.80V,False,2026-03-29T10:28:18.936769+00:00
2060,38,critical,Telemetry anomaly on Demo Battery Bank 06,Battery anomaly: voltage=10.94V,False,2026-03-29T10:28:13.980739+00:00
2061,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: temperature=38.08C,False,2026-03-29T10:28:14.011408+00:00
2062,46,critical,Telemetry anomaly on Demo UPS Panel 06,Server anomaly: frequency=53.65Hz,False,2026-03-29T10:28:19.009553+00:00
2063,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: frequency=46.75Hz,False,2026-03-29T10:28:14.040866+00:00
2064,50,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: frequency=52.76Hz,False,2026-03-29T10:28:19.019373+00:00
2065,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: voltage=256.80V,False,2026-03-29T10:28:14.062837+00:00
2066,56,critical,Telemetry anomaly on Demo Network Core 04,"Server anomaly: temperature=36.83C, voltage=192.59V",False,2026-03-29T10:28:14.077270+00:00
2067,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=34.66C,False,2026-03-29T10:28:23.807706+00:00
2068,12,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: voltage=193.03V,False,2026-03-29T10:28:18.784458+00:00
2069,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: pressure=-0.74,False,2026-03-29T10:28:18.792206+00:00
2070,21,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: pressure=-0.98,False,2026-03-29T10:28:18.845039+00:00
2071,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: temperature=9.19C,False,2026-03-29T10:28:18.874099+00:00
2072,32,critical,Telemetry anomaly on Demo Server Rack C08,Server anomaly: voltage=256.91V,False,2026-03-29T10:28:23.883479+00:00
2073,33,critical,Telemetry anomaly on Demo Battery Bank 01,Battery anomaly: temperature=14.07C,False,2026-03-29T10:28:18.927252+00:00
2074,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: voltage=194.82V,False,2026-03-29T10:28:18.998684+00:00
2075,48,critical,Telemetry anomaly on Demo Cooling Unit 02,"Server anomaly: temperature=8.45C, voltage=199.01V",False,2026-03-29T10:28:23.987241+00:00
2076,53,critical,Telemetry anomaly on Demo Network Core 01,Server anomaly: temperature=34.35C,False,2026-03-29T10:28:23.997389+00:00
2077,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: pressure=3.71,False,2026-03-29T10:28:19.033036+00:00
2078,4,critical,Telemetry anomaly on Battery Bank B,Battery anomaly: voltage=10.24V,False,2026-03-29T10:28:23.790776+00:00
2079,6,critical,Telemetry anomaly on UPS Panel 1,Server anomaly: temperature=9.57C,False,2026-03-29T10:28:23.799771+00:00
2080,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: pressure=3.81,False,2026-03-29T10:28:28.832106+00:00
2081,16,critical,Telemetry anomaly on Demo Server Rack A08,Server anomaly: voltage=267.56V,False,2026-03-29T10:28:23.830791+00:00
2082,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: frequency=46.07Hz,False,2026-03-29T10:28:23.834809+00:00
2083,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: frequency=52.27Hz,False,2026-03-29T10:28:23.850972+00:00
2084,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: pressure=3.16,False,2026-03-29T10:28:23.863814+00:00
2085,35,critical,Telemetry anomaly on Demo Battery Bank 03,"Battery anomaly: voltage=10.85V, temperature=13.39C",False,2026-03-29T10:28:23.892928+00:00
2086,37,critical,Telemetry anomaly on Demo Battery Bank 05,Battery anomaly: temperature=13.23C,False,2026-03-29T10:28:23.899928+00:00
2087,39,critical,Telemetry anomaly on Demo Battery Bank 07,Battery anomaly: temperature=11.81C,False,2026-03-29T10:28:23.907633+00:00
2088,42,critical,Telemetry anomaly on Demo UPS Panel 02,Server anomaly: frequency=52.93Hz,False,2026-03-29T10:28:23.919162+00:00
2089,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: temperature=39.47C,False,2026-03-29T10:28:23.922997+00:00
2090,56,critical,Telemetry anomaly on Demo Network Core 04,"Server anomaly: temperature=8.74C, voltage=258.60V",False,2026-03-29T10:28:34.104893+00:00
2091,1,critical,Telemetry anomaly on Battery Bank A,"Battery anomaly: voltage=9.98V, temperature=45.91C",False,2026-03-29T10:28:28.790220+00:00
2092,3,critical,Telemetry anomaly on server rack b,"Server anomaly: voltage=191.44V, pressure=-0.42",False,2026-03-29T10:28:28.806306+00:00
2093,7,critical,Telemetry anomaly on Cooling Unit 1,Server anomaly: frequency=53.76Hz,False,2026-03-29T10:28:59.102973+00:00
2094,12,critical,Telemetry anomaly on Demo Server Rack A04,Server anomaly: frequency=52.20Hz,False,2026-03-29T10:28:49.047636+00:00
2095,19,critical,Telemetry anomaly on Demo Server Rack B03,Server anomaly: temperature=10.19C,False,2026-03-29T10:28:44.055861+00:00
2096,24,critical,Telemetry anomaly on Demo Server Rack B08,Server anomaly: pressure=-0.32,False,2026-03-29T10:28:38.973227+00:00
2097,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: voltage=195.03V,False,2026-03-29T10:28:28.906637+00:00
2098,30,critical,Telemetry anomaly on Demo Server Rack C06,"Server anomaly: temperature=38.55C, frequency=47.40Hz",False,2026-03-29T10:28:28.910305+00:00
2099,36,critical,Telemetry anomaly on Demo Battery Bank 04,Battery anomaly: temperature=10.27C,False,2026-03-29T10:28:28.931005+00:00
2100,41,critical,Telemetry anomaly on Demo UPS Panel 01,Server anomaly: frequency=53.91Hz,False,2026-03-29T10:28:39.033823+00:00
2101,44,critical,Telemetry anomaly on Demo UPS Panel 04,Server anomaly: temperature=37.05C,False,2026-03-29T10:28:28.957926+00:00
2102,46,critical,Telemetry anomaly on Demo UPS Panel 06,"Server anomaly: temperature=37.59C, frequency=46.07Hz",False,2026-03-29T10:28:28.966152+00:00
2103,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: pressure=3.31,False,2026-03-29T10:28:28.976355+00:00
2104,9,critical,Telemetry anomaly on Demo Server Rack A01,Server anomaly: temperature=36.82C,False,2026-03-29T10:28:38.920485+00:00
2105,13,critical,Telemetry anomaly on Demo Server Rack A05,Server anomaly: voltage=269.09V,False,2026-03-29T10:28:33.924751+00:00
2106,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: temperature=11.32C,False,2026-03-29T10:28:33.933530+00:00
2107,20,critical,Telemetry anomaly on Demo Server Rack B04,Server anomaly: pressure=3.04,False,2026-03-29T10:28:33.956807+00:00
2108,21,critical,Telemetry anomaly on Demo Server Rack B05,Server anomaly: pressure=3.40,False,2026-03-29T10:28:38.962328+00:00
2109,22,critical,Telemetry anomaly on Demo Server Rack B06,Server anomaly: temperature=11.58C,False,2026-03-29T10:28:38.966237+00:00
2110,23,critical,Telemetry anomaly on Demo Server Rack B07,Server anomaly: pressure=3.07,False,2026-03-29T10:28:33.971877+00:00
2111,25,critical,Telemetry anomaly on Demo Server Rack C01,Server anomaly: voltage=203.70V,False,2026-03-29T10:28:33.982726+00:00
2112,26,critical,Telemetry anomaly on Demo Server Rack C02,"Server anomaly: temperature=36.93C, voltage=264.29V, frequency=53.19Hz",False,2026-03-29T10:28:33.987373+00:00
2113,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: temperature=37.95C,False,2026-03-29T10:28:33.993267+00:00
2114,28,critical,Telemetry anomaly on Demo Server Rack C04,"Server anomaly: temperature=38.06C, voltage=269.55V, pressure=3.06",False,2026-03-29T10:28:38.988107+00:00
2115,31,critical,Telemetry anomaly on Demo Server Rack C07,Server anomaly: voltage=204.74V,False,2026-03-29T10:28:34.024807+00:00
2116,35,critical,Telemetry anomaly on Demo Battery Bank 03,Battery anomaly: temperature=44.75C,False,2026-03-29T10:28:34.042137+00:00
2117,42,critical,Telemetry anomaly on Demo UPS Panel 02,"Server anomaly: temperature=9.09C, pressure=3.68",False,2026-03-29T10:28:59.282320+00:00
2118,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: frequency=54.09Hz,False,2026-03-29T10:28:34.100462+00:00
2119,1,critical,Telemetry anomaly on Battery Bank A,Battery anomaly: voltage=10.79V,False,2026-03-29T10:28:38.888156+00:00
2120,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: frequency=53.10Hz,False,2026-03-29T10:28:38.897398+00:00
2121,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: voltage=202.33V,False,2026-03-29T10:28:38.908138+00:00
2122,10,critical,Telemetry anomaly on Demo Server Rack A02,Server anomaly: pressure=-0.94,False,2026-03-29T10:28:38.922616+00:00
2123,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: frequency=46.96Hz,False,2026-03-29T10:28:38.925820+00:00
2124,14,critical,Telemetry anomaly on Demo Server Rack A06,"Server anomaly: voltage=255.88V, pressure=3.92",False,2026-03-29T10:28:38.936447+00:00
2125,16,critical,Telemetry anomaly on Demo Server Rack A08,"Server anomaly: temperature=35.35C, pressure=3.30",False,2026-03-29T10:28:44.026266+00:00
2126,18,critical,Telemetry anomaly on Demo Server Rack B02,Server anomaly: voltage=255.90V,False,2026-03-29T10:28:38.949466+00:00
2127,29,critical,Telemetry anomaly on Demo Server Rack C05,Server anomaly: frequency=52.43Hz,False,2026-03-29T10:28:38.990419+00:00
2128,40,critical,Telemetry anomaly on Demo Battery Bank 08,Battery anomaly: temperature=47.56C,False,2026-03-29T10:28:39.028887+00:00
2129,47,critical,Telemetry anomaly on Demo Cooling Unit 01,Server anomaly: voltage=196.92V,False,2026-03-29T10:28:39.052407+00:00
2130,48,critical,Telemetry anomaly on Demo Cooling Unit 02,Server anomaly: voltage=199.52V,False,2026-03-29T10:28:49.252856+00:00
2131,50,critical,Telemetry anomaly on Demo Cooling Unit 04,Server anomaly: voltage=263.79V,False,2026-03-29T10:28:39.060459+00:00
2132,51,critical,Telemetry anomaly on Demo Cooling Unit 05,Server anomaly: voltage=191.82V,False,2026-03-29T10:28:44.181383+00:00
2133,3,critical,Telemetry anomaly on server rack b,Server anomaly: frequency=52.98Hz,False,2026-03-29T10:28:43.930328+00:00
2134,17,critical,Telemetry anomaly on Demo Server Rack B01,Server anomaly: voltage=200.33V,False,2026-03-29T10:28:44.035087+00:00
2135,25,critical,Telemetry anomaly on Demo Server Rack C01,"Server anomaly: voltage=202.69V, pressure=-0.95",False,2026-03-29T10:28:49.091407+00:00
2136,26,critical,Telemetry anomaly on Demo Server Rack C02,Server anomaly: voltage=262.84V,False,2026-03-29T10:28:44.081604+00:00
2137,27,critical,Telemetry anomaly on Demo Server Rack C03,Server anomaly: voltage=258.62V,False,2026-03-29T10:28:44.085132+00:00
2138,30,critical,Telemetry anomaly on Demo Server Rack C06,Server anomaly: pressure=3.35,False,2026-03-29T10:28:44.097329+00:00
2139,38,critical,Telemetry anomaly on Demo Battery Bank 06,"Battery anomaly: voltage=10.60V, temperature=45.89C",False,2026-03-29T10:28:44.123136+00:00
2140,43,critical,Telemetry anomaly on Demo UPS Panel 03,Server anomaly: voltage=266.82V,False,2026-03-29T10:28:49.158017+00:00
2141,45,critical,Telemetry anomaly on Demo UPS Panel 05,"Server anomaly: frequency=52.09Hz, pressure=3.89",False,2026-03-29T10:28:49.195294+00:00
2142,55,critical,Telemetry anomaly on Demo Network Core 03,Server anomaly: frequency=52.63Hz,False,2026-03-29T10:28:44.190659+00:00
2143,56,critical,Telemetry anomaly on Demo Network Core 04,Server anomaly: frequency=53.02Hz,False,2026-03-29T10:28:54.221230+00:00
2144,2,critical,Telemetry anomaly on Server Rack A,Server anomaly: pressure=3.28,False,2026-03-29T10:29:19.230063+00:00
2145,5,critical,Telemetry anomaly on Server Rack B,Server anomaly: temperature=35.33C,False,2026-03-29T10:28:59.097044+00:00
2146,11,critical,Telemetry anomaly on Demo Server Rack A03,Server anomaly: pressure=3.98,False,2026-03-29T10:28:54.072700+00:00
2147,15,critical,Telemetry anomaly on Demo Server Rack A07,Server anomaly: voltage=256.52V,False,2026-03-29T10:28:49.056190+00:00
