di_log_id,inspection_id,inspection_date,inspection_status,inspection_created_at,created_by_user_id,created_by_username,equipment_id,equipment_name,equipment_type,place,serviceability,remarks
5002,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,9,Demo Server Rack A01,server,Compute Hall A,U,Condition outside preferred threshold
5003,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,10,Demo Server Rack A02,server,Compute Hall A,S,Routine inspection passed
5004,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,11,Demo Server Rack A03,server,Compute Hall A,S,Routine inspection passed
5005,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,12,Demo Server Rack A04,server,Compute Hall A,S,Routine inspection passed
5006,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,13,Demo Server Rack A05,server,Compute Hall A,U,Observed variance requiring monitoring
5007,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,14,Demo Server Rack A06,server,Compute Hall A,S,Operating within expected limits
5008,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,15,Demo Server Rack A07,server,Compute Hall A,U,Observed variance requiring monitoring
5009,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,16,Demo Server Rack A08,server,Compute Hall A,S,Routine inspection passed
5010,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,17,Demo Server Rack B01,server,Compute Hall B,S,Routine inspection passed
5011,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,18,Demo Server Rack B02,server,Compute Hall B,S,Routine inspection passed
5012,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,19,Demo Server Rack B03,server,Compute Hall B,S,No actionable issues identified
5013,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,20,Demo Server Rack B04,server,Compute Hall B,U,Flagged for maintenance review
5014,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,21,Demo Server Rack B05,server,Compute Hall B,U,Flagged for maintenance review
5015,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,22,Demo Server Rack B06,server,Compute Hall B,S,No actionable issues identified
5016,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,23,Demo Server Rack B07,server,Compute Hall B,S,Routine inspection passed
5017,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,24,Demo Server Rack B08,server,Compute Hall B,S,Operating within expected limits
5018,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,25,Demo Server Rack C01,server,Compute Hall C,S,Operating within expected limits
5019,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,26,Demo Server Rack C02,server,Compute Hall C,S,Operating within expected limits
5020,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,27,Demo Server Rack C03,server,Compute Hall C,S,Routine inspection passed
5021,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,28,Demo Server Rack C04,server,Compute Hall C,S,Operating within expected limits
5022,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,29,Demo Server Rack C05,server,Compute Hall C,S,Routine inspection passed
5023,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,30,Demo Server Rack C06,server,Compute Hall C,S,Routine inspection passed
5024,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,31,Demo Server Rack C07,server,Compute Hall C,S,No actionable issues identified
5025,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,32,Demo Server Rack C08,server,Compute Hall C,S,Routine inspection passed
5026,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,33,Demo Battery Bank 01,battery,UPS Room East,U,Observed variance requiring monitoring
5027,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,34,Demo Battery Bank 02,battery,UPS Room West,S,Operating within expected limits
5028,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,35,Demo Battery Bank 03,battery,UPS Room East,U,Observed variance requiring monitoring
5029,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,36,Demo Battery Bank 04,battery,UPS Room West,U,Condition outside preferred threshold
5030,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,37,Demo Battery Bank 05,battery,UPS Room East,U,Flagged for maintenance review
5031,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,38,Demo Battery Bank 06,battery,UPS Room West,S,Operating within expected limits
5032,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,39,Demo Battery Bank 07,battery,UPS Room East,S,Routine inspection passed
5033,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,40,Demo Battery Bank 08,battery,UPS Room West,S,Operating within expected limits
5034,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,41,Demo UPS Panel 01,ups,UPS Room East,S,Routine inspection passed
5035,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,42,Demo UPS Panel 02,ups,UPS Room West,S,No actionable issues identified
5036,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,43,Demo UPS Panel 03,ups,UPS Room East,S,No actionable issues identified
5037,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,44,Demo UPS Panel 04,ups,UPS Room West,S,Operating within expected limits
5038,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,45,Demo UPS Panel 05,ups,UPS Room East,S,Operating within expected limits
5039,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,46,Demo UPS Panel 06,ups,UPS Room West,S,Routine inspection passed
5040,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,No actionable issues identified
5041,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,U,Observed variance requiring monitoring
5042,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,Routine inspection passed
5043,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Routine inspection passed
5044,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,No actionable issues identified
5045,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Routine inspection passed
5046,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,53,Demo Network Core 01,network,Network Core,S,Routine inspection passed
5047,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,54,Demo Network Core 02,network,Network Core,S,Operating within expected limits
5048,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,55,Demo Network Core 03,network,Network Core,S,Routine inspection passed
5049,108,2026-01-20,completed,2026-01-20T08:30:00,6,tableau_operator01,56,Demo Network Core 04,network,Network Core,S,Operating within expected limits
5050,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,9,Demo Server Rack A01,server,Compute Hall A,S,Routine inspection passed
5051,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,10,Demo Server Rack A02,server,Compute Hall A,S,Operating within expected limits
5052,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,11,Demo Server Rack A03,server,Compute Hall A,S,Operating within expected limits
5053,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,12,Demo Server Rack A04,server,Compute Hall A,S,Routine inspection passed
5054,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
5055,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,14,Demo Server Rack A06,server,Compute Hall A,S,No actionable issues identified
5056,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,15,Demo Server Rack A07,server,Compute Hall A,S,Operating within expected limits
5057,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,16,Demo Server Rack A08,server,Compute Hall A,S,No actionable issues identified
5058,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,17,Demo Server Rack B01,server,Compute Hall B,S,No actionable issues identified
5059,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,18,Demo Server Rack B02,server,Compute Hall B,U,Condition outside preferred threshold
5060,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,19,Demo Server Rack B03,server,Compute Hall B,S,Operating within expected limits
5061,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,20,Demo Server Rack B04,server,Compute Hall B,S,No actionable issues identified
5062,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,21,Demo Server Rack B05,server,Compute Hall B,S,No actionable issues identified
5063,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,22,Demo Server Rack B06,server,Compute Hall B,S,Operating within expected limits
5064,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,23,Demo Server Rack B07,server,Compute Hall B,S,Routine inspection passed
5065,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,24,Demo Server Rack B08,server,Compute Hall B,S,No actionable issues identified
5066,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,25,Demo Server Rack C01,server,Compute Hall C,S,Operating within expected limits
5067,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,26,Demo Server Rack C02,server,Compute Hall C,S,Operating within expected limits
5068,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,27,Demo Server Rack C03,server,Compute Hall C,S,No actionable issues identified
5069,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,28,Demo Server Rack C04,server,Compute Hall C,S,Routine inspection passed
5070,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,29,Demo Server Rack C05,server,Compute Hall C,U,Flagged for maintenance review
5071,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,30,Demo Server Rack C06,server,Compute Hall C,S,Routine inspection passed
5072,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,31,Demo Server Rack C07,server,Compute Hall C,S,Routine inspection passed
5073,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,32,Demo Server Rack C08,server,Compute Hall C,S,Routine inspection passed
5074,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,33,Demo Battery Bank 01,battery,UPS Room East,S,Operating within expected limits
5075,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,34,Demo Battery Bank 02,battery,UPS Room West,S,No actionable issues identified
5076,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,35,Demo Battery Bank 03,battery,UPS Room East,S,Operating within expected limits
5077,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,36,Demo Battery Bank 04,battery,UPS Room West,S,No actionable issues identified
5078,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,37,Demo Battery Bank 05,battery,UPS Room East,S,No actionable issues identified
5079,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,38,Demo Battery Bank 06,battery,UPS Room West,S,No actionable issues identified
5080,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,39,Demo Battery Bank 07,battery,UPS Room East,S,No actionable issues identified
5081,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,40,Demo Battery Bank 08,battery,UPS Room West,S,No actionable issues identified
5082,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,41,Demo UPS Panel 01,ups,UPS Room East,S,No actionable issues identified
5083,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,42,Demo UPS Panel 02,ups,UPS Room West,S,Operating within expected limits
5084,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,43,Demo UPS Panel 03,ups,UPS Room East,S,Routine inspection passed
5085,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,44,Demo UPS Panel 04,ups,UPS Room West,S,Routine inspection passed
5086,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,45,Demo UPS Panel 05,ups,UPS Room East,S,No actionable issues identified
5087,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,46,Demo UPS Panel 06,ups,UPS Room West,S,No actionable issues identified
5088,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,No actionable issues identified
5089,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,Routine inspection passed
5090,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,Operating within expected limits
5091,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,U,Observed variance requiring monitoring
5092,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Routine inspection passed
5093,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Operating within expected limits
5094,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,53,Demo Network Core 01,network,Network Core,S,Operating within expected limits
5095,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,54,Demo Network Core 02,network,Network Core,S,Routine inspection passed
5096,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
5097,109,2026-01-20,completed,2026-01-20T20:30:00,7,tableau_operator02,56,Demo Network Core 04,network,Network Core,S,Operating within expected limits
5098,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,9,Demo Server Rack A01,server,Compute Hall A,S,Routine inspection passed
5099,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,10,Demo Server Rack A02,server,Compute Hall A,S,No actionable issues identified
5100,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,11,Demo Server Rack A03,server,Compute Hall A,S,Routine inspection passed
5101,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,12,Demo Server Rack A04,server,Compute Hall A,S,Routine inspection passed
5102,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,13,Demo Server Rack A05,server,Compute Hall A,S,Routine inspection passed
5103,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,14,Demo Server Rack A06,server,Compute Hall A,S,Operating within expected limits
5104,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,15,Demo Server Rack A07,server,Compute Hall A,S,Operating within expected limits
5105,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,16,Demo Server Rack A08,server,Compute Hall A,S,No actionable issues identified
5106,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,17,Demo Server Rack B01,server,Compute Hall B,S,No actionable issues identified
5107,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,18,Demo Server Rack B02,server,Compute Hall B,U,Condition outside preferred threshold
5108,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,19,Demo Server Rack B03,server,Compute Hall B,S,No actionable issues identified
5109,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,20,Demo Server Rack B04,server,Compute Hall B,S,Routine inspection passed
5110,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,21,Demo Server Rack B05,server,Compute Hall B,S,Routine inspection passed
5111,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,22,Demo Server Rack B06,server,Compute Hall B,S,No actionable issues identified
5112,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,23,Demo Server Rack B07,server,Compute Hall B,S,Operating within expected limits
5113,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,24,Demo Server Rack B08,server,Compute Hall B,S,No actionable issues identified
5114,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,25,Demo Server Rack C01,server,Compute Hall C,S,Routine inspection passed
5115,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,26,Demo Server Rack C02,server,Compute Hall C,S,No actionable issues identified
5116,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,27,Demo Server Rack C03,server,Compute Hall C,U,Condition outside preferred threshold
5117,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,28,Demo Server Rack C04,server,Compute Hall C,S,Operating within expected limits
5118,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,29,Demo Server Rack C05,server,Compute Hall C,S,Operating within expected limits
5119,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,30,Demo Server Rack C06,server,Compute Hall C,S,Operating within expected limits
5120,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,31,Demo Server Rack C07,server,Compute Hall C,S,Operating within expected limits
5121,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,32,Demo Server Rack C08,server,Compute Hall C,U,Observed variance requiring monitoring
5122,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,33,Demo Battery Bank 01,battery,UPS Room East,S,Operating within expected limits
5123,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,34,Demo Battery Bank 02,battery,UPS Room West,S,No actionable issues identified
5124,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,35,Demo Battery Bank 03,battery,UPS Room East,S,Routine inspection passed
5125,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,36,Demo Battery Bank 04,battery,UPS Room West,S,Routine inspection passed
5126,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,37,Demo Battery Bank 05,battery,UPS Room East,U,Flagged for maintenance review
5127,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,38,Demo Battery Bank 06,battery,UPS Room West,U,Flagged for maintenance review
5128,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,39,Demo Battery Bank 07,battery,UPS Room East,S,Routine inspection passed
5129,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,40,Demo Battery Bank 08,battery,UPS Room West,S,No actionable issues identified
5130,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,41,Demo UPS Panel 01,ups,UPS Room East,S,Operating within expected limits
5131,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,42,Demo UPS Panel 02,ups,UPS Room West,S,Operating within expected limits
5132,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,43,Demo UPS Panel 03,ups,UPS Room East,S,Routine inspection passed
5133,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,44,Demo UPS Panel 04,ups,UPS Room West,S,No actionable issues identified
5134,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,45,Demo UPS Panel 05,ups,UPS Room East,S,No actionable issues identified
5135,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,46,Demo UPS Panel 06,ups,UPS Room West,S,No actionable issues identified
5136,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,No actionable issues identified
5137,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,No actionable issues identified
5138,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,No actionable issues identified
5139,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Operating within expected limits
5140,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,No actionable issues identified
5141,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,No actionable issues identified
5142,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,53,Demo Network Core 01,network,Network Core,S,Routine inspection passed
5143,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,54,Demo Network Core 02,network,Network Core,S,Routine inspection passed
5144,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,55,Demo Network Core 03,network,Network Core,S,No actionable issues identified
5145,110,2026-01-21,completed,2026-01-21T08:30:00,9,tableau_operator04,56,Demo Network Core 04,network,Network Core,S,Routine inspection passed
5146,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,9,Demo Server Rack A01,server,Compute Hall A,S,No actionable issues identified
5147,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,10,Demo Server Rack A02,server,Compute Hall A,S,Operating within expected limits
5148,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,11,Demo Server Rack A03,server,Compute Hall A,S,No actionable issues identified
5149,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,12,Demo Server Rack A04,server,Compute Hall A,S,Operating within expected limits
5150,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,13,Demo Server Rack A05,server,Compute Hall A,S,No actionable issues identified
5151,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,14,Demo Server Rack A06,server,Compute Hall A,S,Operating within expected limits
5152,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,15,Demo Server Rack A07,server,Compute Hall A,S,Operating within expected limits
5153,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,16,Demo Server Rack A08,server,Compute Hall A,S,Routine inspection passed
5154,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,17,Demo Server Rack B01,server,Compute Hall B,S,Routine inspection passed
5155,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,18,Demo Server Rack B02,server,Compute Hall B,S,Operating within expected limits
5156,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,19,Demo Server Rack B03,server,Compute Hall B,S,Operating within expected limits
5157,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,20,Demo Server Rack B04,server,Compute Hall B,S,Routine inspection passed
5158,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,21,Demo Server Rack B05,server,Compute Hall B,S,Operating within expected limits
5159,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,22,Demo Server Rack B06,server,Compute Hall B,S,No actionable issues identified
5160,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,23,Demo Server Rack B07,server,Compute Hall B,S,Operating within expected limits
5161,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,24,Demo Server Rack B08,server,Compute Hall B,S,No actionable issues identified
5162,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,25,Demo Server Rack C01,server,Compute Hall C,S,Routine inspection passed
5163,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,26,Demo Server Rack C02,server,Compute Hall C,S,Operating within expected limits
5164,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,27,Demo Server Rack C03,server,Compute Hall C,S,Operating within expected limits
5165,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,28,Demo Server Rack C04,server,Compute Hall C,S,Routine inspection passed
5166,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,29,Demo Server Rack C05,server,Compute Hall C,S,No actionable issues identified
5167,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,30,Demo Server Rack C06,server,Compute Hall C,S,No actionable issues identified
5168,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,31,Demo Server Rack C07,server,Compute Hall C,S,Operating within expected limits
5169,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,32,Demo Server Rack C08,server,Compute Hall C,S,No actionable issues identified
5170,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,33,Demo Battery Bank 01,battery,UPS Room East,S,No actionable issues identified
5171,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,34,Demo Battery Bank 02,battery,UPS Room West,S,No actionable issues identified
5172,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,35,Demo Battery Bank 03,battery,UPS Room East,S,No actionable issues identified
5173,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,36,Demo Battery Bank 04,battery,UPS Room West,S,No actionable issues identified
5174,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,37,Demo Battery Bank 05,battery,UPS Room East,S,No actionable issues identified
5175,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,38,Demo Battery Bank 06,battery,UPS Room West,S,Routine inspection passed
5176,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,39,Demo Battery Bank 07,battery,UPS Room East,S,No actionable issues identified
5177,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,40,Demo Battery Bank 08,battery,UPS Room West,S,Routine inspection passed
5178,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,41,Demo UPS Panel 01,ups,UPS Room East,S,No actionable issues identified
5179,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,42,Demo UPS Panel 02,ups,UPS Room West,S,Operating within expected limits
5180,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,43,Demo UPS Panel 03,ups,UPS Room East,S,Operating within expected limits
5181,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,44,Demo UPS Panel 04,ups,UPS Room West,S,No actionable issues identified
5182,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,45,Demo UPS Panel 05,ups,UPS Room East,S,Operating within expected limits
5183,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,46,Demo UPS Panel 06,ups,UPS Room West,S,No actionable issues identified
5184,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,47,Demo Cooling Unit 01,cooling,Cooling Plant 1,S,Routine inspection passed
5185,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,48,Demo Cooling Unit 02,cooling,Cooling Plant 2,S,Operating within expected limits
5186,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,49,Demo Cooling Unit 03,cooling,Cooling Plant 1,S,No actionable issues identified
5187,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,50,Demo Cooling Unit 04,cooling,Cooling Plant 2,S,Routine inspection passed
5188,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,51,Demo Cooling Unit 05,cooling,Cooling Plant 1,S,Routine inspection passed
5189,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,52,Demo Cooling Unit 06,cooling,Cooling Plant 2,S,Operating within expected limits
5190,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,53,Demo Network Core 01,network,Network Core,S,Operating within expected limits
5191,111,2026-01-21,completed,2026-01-21T20:30:00,6,tableau_operator01,54,Demo Network Core 02,network,Network Core,S,No actionable issues identified
